"","X","Length","Plant","Treatment","Germination","Lemur","GerminationDate","Date","Weight","Type"
"7128",7128,2.72850620966959,"Mazan-kely","Gut-passed, Washed",1,"UNKNOWN","2023-12-11","2023-12-02",7.568895663407,"Wild"
"7129",7129,2.7434173449395,"Mazan-kely","Gut-passed, Washed",1,"UNKNOWN","2023-12-11","2023-12-01",7.568895663407,"Wild"
"7130",7130,2.67965072658051,"Mazan-kely","Gut-passed",1,"Eulemur albifrons","2023-12-11","2023-12-02",7.54750168281497,"Wild"
"7131",7131,2.71997877196748,"Mazan-kely","Gut-passed",0,"Eulemur albifrons",NA,"2023-12-02",7.54750168281497,"Wild"
"7132",7132,2.58173083442354,"Mazan-kely","Gut-passed",1,"Eulemur albifrons","2023-12-11","2023-12-02",7.54750168281497,"Wild"
"7133",7133,2.49485698064117,"Mazan-kely","Gut-passed",0,"Eulemur albifrons",NA,"2023-12-02",7.54750168281497,"Wild"
"7134",7134,2.37861977927004,"Mazan-kely","Gut-passed",1,"Eulemur albifrons","2023-12-23","2023-12-02",7.54750168281497,"Wild"
"7135",7135,2.69124308278583,"Mazan-kely","Gut-passed, Washed",0,"Eulemur albifrons",NA,"2023-12-02",7.54750168281497,"Wild"
"7136",7136,2.50634193050807,"Mazan-kely","Gut-passed, Washed",0,"Eulemur albifrons",NA,"2023-12-02",7.54750168281497,"Wild"
"7137",7137,2.68716699018579,"Mazan-kely","Gut-passed",0,"Eulemur rubriventer",NA,"2023-12-02",7.58984151218266,"Wild"
"7138",7138,2.69597761986794,"Mazan-kely","Gut-passed",0,"Eulemur rubriventer",NA,"2023-12-02",7.58984151218266,"Wild"
"7139",7139,2.69462718077007,"Mazan-kely","Gut-passed",0,"Eulemur rubriventer",NA,"2023-12-02",7.58984151218266,"Wild"
"7140",7140,2.67345875633259,"Mazan-kely","Gut-passed",0,"Eulemur rubriventer",NA,"2023-12-02",7.58984151218266,"Wild"
"7141",7141,2.70805020110221,"Mazan-kely","Gut-passed",0,"Eulemur rubriventer",NA,"2023-12-02",7.58984151218266,"Wild"
"7142",7142,2.73176672771953,"Mazan-kely","Gut-passed",0,"Eulemur rubriventer",NA,"2023-12-02",7.58984151218266,"Wild"
"7143",7143,2.58926666511224,"Mazan-kely","Gut-passed",0,"Eulemur rubriventer",NA,"2023-12-02",7.58984151218266,"Wild"
"7144",7144,2.73954886816158,"Mazan-kely","Gut-passed, Washed",0,"Eulemur rubriventer",NA,"2023-12-02",7.58984151218266,"Wild"
"7145",7145,2.65112705370259,"Mazan-kely","Gut-passed, Washed",0,"Eulemur rubriventer",NA,"2023-12-02",7.58984151218266,"Wild"
"7146",7146,2.70537997254633,"Mazan-kely","Gut-passed, Washed",1,"Eulemur rubriventer","2024-01-01","2023-12-02",7.58984151218266,"Wild"
"7147",7147,2.69799986524871,"Mazan-kely","Gut-passed",0,"Eulemur rubriventer",NA,"2023-12-02",7.58984151218266,"Wild"
"7148",7148,2.57108434602905,"Mazan-kely","Gut-passed",0,"Eulemur rubriventer",NA,"2023-12-02",7.58984151218266,"Wild"
"7149",7149,2.63547950826737,"Mazan-kely","Gut-passed",0,"Eulemur rubriventer",NA,"2023-12-02",7.58984151218266,"Wild"
"7150",7150,2.75174805636793,"Fandrana","Gut-passed, Washed",0,"Eulemur rubriventer",NA,"2023-12-02",7.58984151218266,"Wild"
"7151",7151,2.74983173511717,"Tavolo","Gut-passed",0,"UNKNOWN",NA,"2023-12-02",7.568895663407,"Wild"
"7152",7152,2.70136121295141,"Mazan-kely","Gut-passed",1,"UNKNOWN","2024-01-07","2023-12-02",7.568895663407,"Wild"
"7153",7153,2.81180943539306,"Mazan-kely","Gut-passed",1,"UNKNOWN","2024-02-03","2023-12-02",7.568895663407,"Wild"
"7154",7154,2.61666563930036,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-02",7.568895663407,"Wild"
"7155",7155,3.07639017657145,"Tavolo","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-02",7.568895663407,"Wild"
"7156",7156,2.96165829322024,"Tavolo","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-02",7.568895663407,"Wild"
"7157",7157,2.93172694357808,"Tavolo","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-02",7.568895663407,"Wild"
"7158",7158,2.79116510781272,"Tavolo","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-02",7.568895663407,"Wild"
"7159",7159,2.68239045432163,"Tavolo","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-02",7.568895663407,"Wild"
"7160",7160,2.69867303928961,"Tavolo","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-02",7.568895663407,"Wild"
"7161",7161,2.69530262827971,"Tavolo","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-02",7.568895663407,"Wild"
"7162",7162,2.61447185414264,"Tavolo","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-02",7.568895663407,"Wild"
"7163",7163,2.6658383522929,"Mazan-kely","Gut-passed",1,"UNKNOWN","2024-02-03","2023-12-04",7.568895663407,"Wild"
"7164",7164,2.65042108826557,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-04",7.568895663407,"Wild"
"7165",7165,2.73631366637507,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-04",7.568895663407,"Wild"
"7166",7166,2.61666563930036,"Mazan-kely","Gut-passed",1,"UNKNOWN","2024-03-13","2023-12-04",7.568895663407,"Wild"
"7167",7167,2.53131302260216,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-04",7.568895663407,"Wild"
"7168",7168,2.49485698064117,"Mazan-kely","Gut-passed, Washed",1,"UNKNOWN","2023-12-11","2023-12-04",7.568895663407,"Wild"
"7169",7169,2.67414864942653,"Mazan-kely","Gut-passed, Washed",1,"UNKNOWN","2023-12-11","2023-12-04",7.568895663407,"Wild"
"7170",7170,2.62684014567667,"Mazan-kely","Gut-passed, Washed",1,"UNKNOWN","2023-12-14","2023-12-04",7.568895663407,"Wild"
"7171",7171,2.49072303510944,"Mazan-kely","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-04",7.568895663407,"Wild"
"7172",7172,2.59525470695687,"Mazan-kely","Gut-passed",1,"UNKNOWN","2023-12-29","2023-12-05",7.568895663407,"Wild"
"7173",7173,2.71137799119488,"Mazan-kely","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7174",7174,2.64191039859766,"Mazan-kely","Gut-passed, Washed",1,"UNKNOWN","2024-01-07","2023-12-05",7.568895663407,"Wild"
"7175",7175,2.69799986524871,"Mazan-kely","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7176",7176,2.59301339111385,"Mazan-kely","Gut-passed, Washed",1,"UNKNOWN","2024-01-07","2023-12-05",7.568895663407,"Wild"
"7177",7177,2.6658383522929,"Mazan-kely","Gut-passed, Washed",1,"UNKNOWN","2024-01-01","2023-12-05",7.568895663407,"Wild"
"7178",7178,2.53210825127229,"Mazan-kely","Gut-passed, Washed",1,"UNKNOWN","2024-01-07","2023-12-05",7.568895663407,"Wild"
"7179",7179,2.75747508442973,"Mazan-kely","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7180",7180,2.53210825127229,"Mazan-kely","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7181",7181,2.65815943148875,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7182",7182,2.69462718077007,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7183",7183,2.72129542785223,"Mazan-kely","Gut-passed",1,"UNKNOWN","2024-01-19","2023-12-05",7.568895663407,"Wild"
"7184",7184,2.58399755243223,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7185",7185,2.78747733473353,"Mazan-kely","Gut-passed",1,"UNKNOWN","2023-12-29","2023-12-05",7.568895663407,"Wild"
"7186",7186,2.797890905102,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7187",7187,2.66792241001143,"Mazan-kely","Gut-passed",1,"UNKNOWN","2024-01-10","2023-12-05",7.568895663407,"Wild"
"7188",7188,2.61666563930036,"Mazan-kely","Gut-passed",1,"UNKNOWN","2023-12-26","2023-12-05",7.568895663407,"Wild"
"7189",7189,2.65605490598383,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7190",7190,2.77446196662146,"Mazan-kely","Gut-passed, Washed",0,"Eulemur albifrons",NA,"2023-12-05",7.54750168281497,"Wild"
"7191",7191,2.7033726115511,"Mazan-kely","Gut-passed, Washed",0,"Eulemur albifrons",NA,"2023-12-05",7.54750168281497,"Wild"
"7192",7192,2.70671597808907,"Mazan-kely","Gut-passed, Washed",1,"Eulemur albifrons","2024-02-06","2023-12-05",7.54750168281497,"Wild"
"7193",7193,2.68920711330073,"Mazan-kely","Gut-passed, Washed",1,"Eulemur albifrons","2024-01-13","2023-12-05",7.54750168281497,"Wild"
"7194",7194,2.63476240533238,"Mazan-kely","Gut-passed, Washed",1,"Eulemur albifrons","2024-01-31","2023-12-05",7.54750168281497,"Wild"
"7195",7195,2.7330679640775,"Mazan-kely","Gut-passed, Washed",0,"Eulemur albifrons",NA,"2023-12-05",7.54750168281497,"Wild"
"7196",7196,2.6616571615325,"Mazan-kely","Gut-passed, Washed",0,"Eulemur albifrons",NA,"2023-12-05",7.54750168281497,"Wild"
"7197",7197,2.55334381134123,"Fandrana","Gut-passed, Washed",0,"Eulemur rubriventer",NA,"2023-12-05",7.58984151218266,"Wild"
"7198",7198,2.46129678414887,"Fandrana","Gut-passed, Washed",0,"Eulemur rubriventer",NA,"2023-12-05",7.58984151218266,"Wild"
"7199",7199,2.52972066557779,"Fandrana","Gut-passed, Washed",0,"Eulemur rubriventer",NA,"2023-12-05",7.58984151218266,"Wild"
"7200",7200,2.58701187272515,"Fandrana","Gut-passed, Washed",0,"Eulemur rubriventer",NA,"2023-12-05",7.58984151218266,"Wild"
"7201",7201,2.40152504084895,"Fandrana","Gut-passed, Washed",0,"Eulemur rubriventer",NA,"2023-12-05",7.58984151218266,"Wild"
"7202",7202,2.71667952780026,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7203",7203,2.60268968544438,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7204",7204,2.53686638871871,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7205",7205,2.68580459215489,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7206",7206,2.74727091425549,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7207",7207,2.4748563139345,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7208",7208,2.54238908520136,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7209",7209,2.58701187272515,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7210",7210,2.65042108826557,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7211",7211,2.5408142817263,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7212",7212,2.49485698064117,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7213",7213,2.43973493114128,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7214",7214,2.56494935746154,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7215",7215,2.48657192910706,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7216",7216,2.51365606307399,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7217",7217,2.54474665014402,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7218",7218,2.53449014997683,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7219",7219,2.57642175862377,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7220",7220,2.42745407503992,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7221",7221,2.52252351335931,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7222",7222,2.37769256548085,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7223",7223,2.48823443988067,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7224",7224,2.54944517092557,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7225",7225,2.51608226725645,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7226",7226,2.43624147780672,"Fandrana","Gut-passed",1,"UNKNOWN","2024-02-27","2023-12-05",7.568895663407,"Wild"
"7227",7227,2.50552593699074,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7228",7228,2.52572864430826,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7229",7229,2.54788144894939,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7230",7230,2.5748996883147,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7231",7231,2.41054223449914,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7232",7232,2.41947884446554,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7233",7233,2.52652832447882,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7234",7234,2.38600670113312,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7235",7235,2.57945896672922,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7236",7236,2.31845844215034,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7237",7237,2.41947884446554,"Fandrana","Gut-passed",1,"UNKNOWN","2024-01-28","2023-12-05",7.568895663407,"Wild"
"7238",7238,2.48657192910706,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7239",7239,2.44060639089142,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7240",7240,2.54866361559075,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7241",7241,2.44495233428097,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7242",7242,2.46385324059017,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7243",7243,2.64048488160644,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7244",7244,2.54396141256932,"Fandrana","Gut-passed",1,"UNKNOWN","2024-01-28","2023-12-05",7.568895663407,"Wild"
"7245",7245,2.49072303510944,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7246",7246,2.47148362945586,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7247",7247,2.43361335540045,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7248",7248,2.35137525716348,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7249",7249,2.27726728500976,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7250",7250,2.42214432805168,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7251",7251,2.41947884446554,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7252",7252,2.46725171454928,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-05",7.568895663407,"Wild"
"7253",7253,2.55955019278377,"Mazan-kely","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-06",7.568895663407,"Wild"
"7254",7254,2.67827804276854,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-06",7.568895663407,"Wild"
"7255",7255,2.89425310460414,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-06",7.568895663407,"Wild"
"7256",7256,2.8724340572095,"Mazan-kely","Gut-passed",1,"UNKNOWN","2024-01-04","2023-12-06",7.568895663407,"Wild"
"7257",7257,2.74855214441154,"Mazan-kely","Gut-passed",1,"UNKNOWN","2024-01-25","2023-12-06",7.568895663407,"Wild"
"7258",7258,2.7408400239252,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-06",7.568895663407,"Wild"
"7259",7259,2.73825604315928,"Mazan-kely","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-06",7.568895663407,"Wild"
"7260",7260,2.67069441455844,"Mazan-kely","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-06",7.568895663407,"Wild"
"7261",7261,2.59749101053515,"Mazan-kely","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-06",7.568895663407,"Wild"
"7262",7262,2.65253749117195,"Mazan-kely","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-06",7.568895663407,"Wild"
"7263",7263,2.64262239577975,"Mazan-kely","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-06",7.568895663407,"Wild"
"7264",7264,2.60046499042227,"Mazan-kely","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-06",7.568895663407,"Wild"
"7265",7265,2.74855214441154,"Mazan-kely","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-06",7.568895663407,"Wild"
"7266",7266,2.67552700939665,"Mazan-kely","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-06",7.568895663407,"Wild"
"7267",7267,2.59450815970308,"Mazan-kely","Gut-passed, Washed",1,"UNKNOWN","2023-12-26","2023-12-06",7.568895663407,"Wild"
"7268",7268,2.54238908520136,"Mazan-kely","Gut-passed, Washed",1,"UNKNOWN","2024-02-15","2023-12-06",7.568895663407,"Wild"
"7269",7269,2.60343015197211,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-06",7.568895663407,"Wild"
"7270",7270,2.62249231274056,"Mazan-kely","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-07",7.568895663407,"Wild"
"7271",7271,2.66374994220563,"Mazan-kely","Gut-passed",1,"UNKNOWN","2023-12-17","2023-12-07",7.568895663407,"Wild"
"7272",7272,2.72785282839839,"Mazan-kely","Gut-passed",1,"UNKNOWN","2024-01-31","2023-12-07",7.568895663407,"Wild"
"7273",7273,2.65464942437509,"Mazan-kely","Gut-passed",1,"UNKNOWN","2023-12-17","2023-12-07",7.568895663407,"Wild"
"7274",7274,2.49485698064117,"Fandrana","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-07",7.568895663407,"Wild"
"7275",7275,2.83673654206353,"Mazan-kely","Gut-passed, Washed",1,"UNKNOWN","2024-01-07","2023-12-07",7.568895663407,"Wild"
"7276",7276,2.90526037038992,"Mazan-kely","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-07",7.568895663407,"Wild"
"7277",7277,2.81241021642645,"Mazan-kely","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-07",7.568895663407,"Wild"
"7278",7278,2.79422789734326,"Mazan-kely","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-07",7.568895663407,"Wild"
"7279",7279,2.71336936257981,"Mazan-kely","Gut-passed, Washed",1,"UNKNOWN","2024-01-07","2023-12-07",7.568895663407,"Wild"
"7280",7280,2.68716699018579,"Mazan-kely","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-07",7.568895663407,"Wild"
"7281",7281,2.2975725511705,"Mazan-kely","Gut-passed, Washed",1,"UNKNOWN","2024-01-10","2023-12-07",7.568895663407,"Wild"
"7282",7282,2.69124308278583,"Mazan-kely","Gut-passed, Washed",1,"UNKNOWN","2023-12-14","2023-12-08",7.568895663407,"Wild"
"7283",7283,2.54553127160443,"Mazan-kely","Gut-passed, Washed",1,"UNKNOWN","2023-12-14","2023-12-08",7.568895663407,"Wild"
"7284",7284,2.7459880404426,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-08",7.568895663407,"Wild"
"7285",7285,2.75620524298926,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-08",7.568895663407,"Wild"
"7286",7286,2.67207754064339,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-08",7.568895663407,"Wild"
"7287",7287,2.53923699433305,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-08",7.568895663407,"Wild"
"7288",7288,2.63547950826737,"Mazan-kely","Gut-passed",1,"UNKNOWN","2024-01-19","2023-12-08",7.568895663407,"Wild"
"7289",7289,2.73890266458497,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-08",7.568895663407,"Wild"
"7290",7290,2.55722731136763,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-08",7.568895663407,"Wild"
"7291",7291,2.66792241001143,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-08",7.568895663407,"Wild"
"7292",7292,2.65955999194178,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-08",7.568895663407,"Wild"
"7293",7293,2.63116915676625,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-08",7.568895663407,"Wild"
"7294",7294,2.48657192910706,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-08",7.568895663407,"Wild"
"7295",7295,2.67345875633259,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-08",7.568895663407,"Wild"
"7296",7296,2.68648602318637,"Mazan-kely","Gut-passed, Washed",0,"Eulemur albifrons",NA,"2023-12-09",7.54750168281497,"Wild"
"7297",7297,2.65535241210176,"Mazan-kely","Gut-passed, Washed",0,"Eulemur albifrons",NA,"2023-12-09",7.54750168281497,"Wild"
"7298",7298,2.46300181439995,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-09",7.568895663407,"Wild"
"7299",7299,2.60417007061482,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-09",7.568895663407,"Wild"
"7300",7300,2.71336936257981,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-09",7.568895663407,"Wild"
"7301",7301,2.73436750941958,"Mazan-kely","Gut-passed, Washed",1,"UNKNOWN","2024-01-13","2023-12-09",7.568895663407,"Wild"
"7302",7302,2.83438912314523,"Mazan-kely","Gut-passed, Washed",1,"UNKNOWN","2023-12-29","2023-12-09",7.568895663407,"Wild"
"7303",7303,2.70871664564537,"Mazan-kely","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-09",7.568895663407,"Wild"
"7304",7304,2.73825604315928,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-09",7.568895663407,"Wild"
"7305",7305,2.76190687389292,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-09",7.568895663407,"Wild"
"7306",7306,2.83026783382646,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-09",7.568895663407,"Wild"
"7307",7307,2.73501664933202,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-09",7.568895663407,"Wild"
"7308",7308,2.62103882411258,"Mazan-kely","Gut-passed",1,"UNKNOWN","2024-02-15","2023-12-09",7.568895663407,"Wild"
"7309",7309,2.63547950826737,"Mazan-kely","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-09",7.568895663407,"Wild"
"7310",7310,2.75937682826755,"Rotro","Gut-passed",1,"UNKNOWN","2023-12-14","2023-12-11",7.568895663407,"Wild"
"7311",7311,2.78870810411966,"Rotro","Gut-passed",0,"UNKNOWN",NA,"2023-12-11",7.568895663407,"Wild"
"7312",7312,2.72654478373837,"Rotro","Gut-passed",1,"UNKNOWN","2024-01-13","2023-12-11",7.568895663407,"Wild"
"7313",7313,2.73176672771953,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-12",7.568895663407,"Wild"
"7314",7314,2.66444656362008,"Mazan-kely","Gut-passed",1,"UNKNOWN","2024-01-07","2023-12-12",7.568895663407,"Wild"
"7315",7315,2.71535677628465,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-12",7.568895663407,"Wild"
"7316",7316,2.61006979274201,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-12",7.568895663407,"Wild"
"7317",7317,2.57718192589717,"Mazan-kely","Gut-passed",0,"UNKNOWN",NA,"2023-12-12",7.568895663407,"Wild"
"7318",7318,2.65885995691144,"Mazan-kely","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-12",7.568895663407,"Wild"
"7319",7319,2.67621547758219,"Mazan-kely","Gut-passed, Washed",0,"UNKNOWN",NA,"2023-12-12",7.568895663407,"Wild"
"7320",7320,2.63691217326887,"Mazan-kely","Gut-passed, Washed",1,"UNKNOWN","2024-02-27","2023-12-12",7.568895663407,"Wild"
"7321",7321,2.75556971707019,"Mazan-kely","Gut-passed",1,"UNKNOWN","2024-01-28","2023-12-12",7.568895663407,"Wild"
"7322",7322,2.81241021642645,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-12",7.568895663407,"Wild"
"7323",7323,2.78377591163035,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-12",7.568895663407,"Wild"
"7324",7324,2.8570447537801,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-12",7.568895663407,"Wild"
"7325",7325,2.59749101053515,"Fandrana","Gut-passed",0,"UNKNOWN",NA,"2023-12-12",7.568895663407,"Wild"
