,X,Germination.Date,Date,germ,Treatment,Lemur_Species,Plant_Species_Common_Name,Length_log
2217,2217,5/3/23,4/12/23,1,"Gut-passed, Washed",M. murinus,Selenicereus undatus,0.652325186
2218,2218,4/19/23,4/12/23,1,"Gut-passed, Washed",M. murinus,Selenicereus undatus,0.779324877
2219,2219,4/25/23,4/12/23,1,"Gut-passed, Washed",M. murinus,Selenicereus undatus,0.703097511
2220,2220,4/19/23,4/12/23,1,"Gut-passed, Washed",M. murinus,Selenicereus undatus,0.841567186
2221,2221,4/25/23,4/12/23,1,"Gut-passed, Washed",M. murinus,Selenicereus undatus,0.703097511
2222,2222,4/25/23,4/12/23,1,"Gut-passed, Washed",M. murinus,Selenicereus undatus,0.703097511
2223,2223,4/25/23,4/12/23,1,Gut-passed,M. murinus,Selenicereus undatus,0.862889955
2224,2224,4/25/23,4/12/23,1,Gut-passed,M. murinus,Selenicereus undatus,0.792992516
2225,2225,4/25/23,4/12/23,1,Gut-passed,M. murinus,Selenicereus undatus,0.708035793
2226,2226,4/25/23,4/12/23,1,Gut-passed,M. murinus,Selenicereus undatus,0.810930216
2227,2227,5/19/23,4/12/23,1,Gut-passed,M. murinus,Selenicereus undatus,0.770108222
2228,2228,4/25/23,4/12/23,1,Gut-passed,M. murinus,Selenicereus undatus,0.746687947
2229,2229,5/10/23,4/12/23,1,Gut-passed,M. murinus,Selenicereus undatus,0.693147181
2230,2230,5/10/23,4/12/23,1,Gut-passed,M. murinus,Selenicereus undatus,0.708035793
2231,2231,4/21/23,4/12/23,1,Gut-passed,M. murinus,Selenicereus undatus,0.732367894
2232,2232,4/19/23,4/12/23,1,Gut-passed,M. murinus,Selenicereus undatus,0.75612198
2233,2233,4/21/23,4/12/23,1,Gut-passed,M. murinus,Selenicereus undatus,0.841567186
2234,2234,4/25/23,4/12/23,1,Gut-passed,M. murinus,Selenicereus undatus,0.683096845
2235,2235,4/19/23,4/12/23,1,Gut-passed,M. murinus,Selenicereus undatus,0.672944473
2236,2236,4/19/23,4/12/23,1,Gut-passed,M. murinus,Selenicereus undatus,0.746687947
2237,2237,3/22/23,3/15/23,1,Gut-passed,E. mongoz,Capsicum annuum,1.595338988
2238,2238,3/29/23,3/15/23,1,Gut-passed,E. mongoz,Capsicum annuum,1.495148766
2239,2239,3/24/23,3/15/23,1,Gut-passed,E. mongoz,Actinidia deliciosa,0.78845736
2240,2240,4/19/23,4/5/23,1,Gut-passed,C. medius,Selenicereus undatus,0.774727168
2241,2241,4/12/23,4/5/23,1,Gut-passed,C. medius,Selenicereus undatus,0.662687973
2242,2242,4/25/23,4/5/23,1,Gut-passed,C. medius,Selenicereus undatus,0.631271777
2243,2243,4/7/23,4/5/23,1,Gut-passed,C. medius,Selenicereus undatus,0.703097511
2244,2244,4/12/23,4/5/23,1,Gut-passed,C. medius,Capsicum annuum,1.238374231
2245,2245,4/12/23,4/5/23,1,Gut-passed,C. medius,Solanum lycopersicum,1.58514522
2246,2246,4/12/23,4/5/23,1,Gut-passed,C. medius,Solanum lycopersicum,1.423108334
2247,2247,4/25/23,4/5/23,1,Gut-passed,C. medius,Solanum lycopersicum,1.353254507
2248,2248,4/25/23,4/5/23,1,"Gut-passed, Washed",C. medius,Solanum lycopersicum,1.348073148
2249,2249,4/12/23,4/5/23,1,"Gut-passed, Washed",C. medius,Solanum lycopersicum,1.583093937
2250,2250,4/12/23,4/5/23,1,"Gut-passed, Washed",C. medius,Capsicum annuum,1.332366019
2251,2251,4/12/23,4/5/23,1,Gut-passed,C. medius,Capsicum annuum,1.238374231
2252,2252,4/12/23,4/5/23,1,Gut-passed,C. medius,Capsicum annuum,1.355835154
2253,2253,4/12/23,4/5/23,1,Gut-passed,C. medius,Capsicum annuum,1.376244025
2254,2254,4/12/23,4/5/23,1,Gut-passed,C. medius,Selenicereus undatus,0.896088025
2255,2255,4/12/23,4/5/23,1,Gut-passed,C. medius,Selenicereus undatus,0.891998039
2256,2256,4/12/23,4/5/23,1,Gut-passed,C. medius,Solanum lycopersicum,1.512927012
2257,2257,4/12/23,4/5/23,1,"Gut-passed, Washed",C. medius,Capsicum annuum,1.388791241
2258,2258,4/12/23,4/5/23,1,"Gut-passed, Washed",C. medius,Capsicum annuum,1.1442228
2259,2259,4/12/23,4/5/23,1,"Gut-passed, Washed",C. medius,Solanum lycopersicum,1.583093937
2260,2260,4/12/23,4/5/23,1,"Gut-passed, Washed",C. medius,Solanum lycopersicum,1.348073148
2261,2261,4/12/23,4/5/23,1,"Gut-passed, Washed",C. medius,Solanum lycopersicum,1.439835128
2262,2262,4/19/23,4/5/23,1,"Gut-passed, Washed",C. medius,Capsicum annuum,1.444563269
2263,2263,4/19/23,4/5/23,1,"Gut-passed, Washed",C. medius,Capsicum annuum,1.386294361
2264,2264,4/19/23,4/5/23,1,"Gut-passed, Washed",C. medius,Capsicum annuum,1.355835154
2265,2265,4/14/23,4/5/23,1,"Gut-passed, Washed",C. medius,Capsicum annuum,1.363537374
2266,2266,4/19/23,4/5/23,1,"Gut-passed, Washed",C. medius,Capsicum annuum,1.386294361
2267,2267,4/25/23,4/5/23,1,"Gut-passed, Washed",C. medius,Selenicereus undatus,0.703097511
2268,2268,4/25/23,4/5/23,1,"Gut-passed, Washed",C. medius,Selenicereus undatus,0.783901544
2269,2269,4/25/23,4/5/23,1,"Gut-passed, Washed",C. medius,Selenicereus undatus,0.770108222
2270,2270,5/10/23,4/5/23,1,"Gut-passed, Washed",C. medius,Selenicereus undatus,0.783901544
2271,2271,4/14/23,4/5/23,1,"Gut-passed, Washed",C. medius,Selenicereus undatus,0.737164066
2272,2272,4/25/23,4/5/23,1,"Gut-passed, Washed",C. medius,Selenicereus undatus,0.717839793
2273,2273,4/21/23,4/5/23,1,"Gut-passed, Washed",C. medius,Selenicereus undatus,0.832909123
2274,2274,5/3/23,4/5/23,1,"Gut-passed, Washed",C. medius,Selenicereus undatus,0.667829373
2275,2275,4/21/23,4/5/23,1,"Gut-passed, Washed",C. medius,Selenicereus undatus,0.75612198
2276,2276,4/25/23,4/5/23,1,"Gut-passed, Washed",C. medius,Selenicereus undatus,0.741937345
2277,2277,4/25/23,4/5/23,1,"Gut-passed, Washed",C. medius,Selenicereus undatus,0.824175443
2278,2278,4/25/23,4/5/23,1,"Gut-passed, Washed",C. medius,Selenicereus undatus,0.737164066
2279,2279,4/25/23,4/5/23,1,"Gut-passed, Washed",C. medius,Selenicereus undatus,0.717839793
2280,2280,4/21/23,4/5/23,1,"Gut-passed, Washed",C. medius,Selenicereus undatus,0.760805829
2281,2281,4/25/23,4/12/23,1,"Gut-passed, Washed",E. coronatus,Selenicereus undatus,0.662687973
2282,2282,4/19/23,4/12/23,1,"Gut-passed, Washed",E. coronatus,Selenicereus undatus,0.727548607
2283,2283,4/19/23,4/12/23,1,"Gut-passed, Washed",E. coronatus,Selenicereus undatus,0.662687973
2284,2284,4/25/23,4/12/23,1,"Gut-passed, Washed",E. coronatus,Selenicereus undatus,0.698134722
2285,2285,5/19/23,2/9/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.368372834
2286,2286,3/1/23,2/9/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.266957915
2287,2287,2/24/23,2/9/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.263844265
2288,2288,2/15/23,2/9/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.350422422
2289,2289,2/15/23,2/9/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.261763098
2290,2290,2/15/23,2/9/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.22028985
2291,2291,2/15/23,2/9/23,1,Gut-passed,E. flavifrons,Solanum lycopersicum,1.319085611
2292,2292,2/15/23,2/9/23,1,"Gut-passed, Washed",E. coronatus,Solanum lycopersicum,1.376244025
2293,2293,2/15/23,2/9/23,1,"Gut-passed, Washed",E. coronatus,Solanum lycopersicum,1.388791241
2294,2294,2/15/23,2/9/23,1,"Gut-passed, Washed",E. coronatus,Solanum lycopersicum,1.289232648
2295,2295,2/15/23,2/9/23,1,"Gut-passed, Washed",E. coronatus,Solanum lycopersicum,1.386294361
2297,2297,4/21/23,2/9/23,1,"Gut-passed, Washed",E. flavifrons,Cucumis melo var. cantalupensis,2.305580602
2298,2298,3/1/23,2/9/23,1,"Gut-passed, Washed",E. flavifrons,Cucumis melo var. cantalupensis,2.243896097
2299,2299,3/1/23,2/9/23,1,"Gut-passed, Washed",E. flavifrons,Cucumis melo var. cantalupensis,2.284421122
2300,2300,3/1/23,2/9/23,1,"Gut-passed, Washed",E. flavifrons,Cucumis melo var. cantalupensis,2.225704049
2301,2301,3/1/23,2/9/23,1,"Gut-passed, Washed",E. flavifrons,Cucumis melo var. cantalupensis,2.255493485
2302,2302,2/22/23,2/9/23,1,"Gut-passed, Washed",E. flavifrons,Cucumis melo var. cantalupensis,2.259677592
2303,2303,2/22/23,2/9/23,1,"Gut-passed, Washed",E. flavifrons,Cucumis melo var. cantalupensis,2.243896097
2304,2304,2/22/23,2/9/23,1,"Gut-passed, Washed",E. flavifrons,Cucumis melo var. cantalupensis,2.327277706
2305,2305,2/15/23,2/9/23,1,"Gut-passed, Washed",E. flavifrons,Cucumis melo var. cantalupensis,2.294552921
2306,2306,2/15/23,2/9/23,1,"Gut-passed, Washed",E. flavifrons,Cucumis melo var. cantalupensis,2.225704049
2307,2307,2/15/23,2/9/23,1,"Gut-passed, Washed",E. flavifrons,Solanum lycopersicum,1.373715579
2308,2308,2/15/23,2/9/23,1,"Gut-passed, Washed",E. flavifrons,Solanum lycopersicum,1.465567542
2309,2309,2/15/23,2/9/23,1,"Gut-passed, Washed",E. flavifrons,Solanum lycopersicum,1.313723668
2310,2310,2/15/23,2/9/23,1,"Gut-passed, Washed",E. flavifrons,Solanum lycopersicum,1.415853163
2311,2311,2/15/23,2/9/23,1,"Gut-passed, Washed",E. flavifrons,Malus pumila,2.124653885
2312,2312,4/5/23,3/16/23,1,Gut-passed,C. medius,Actinidia deliciosa,0.732367894
2313,2313,3/29/23,3/16/23,1,Gut-passed,C. medius,Actinidia deliciosa,0.770108222
2314,2314,3/29/23,3/16/23,1,Gut-passed,C. medius,Actinidia deliciosa,0.703097511
2315,2315,3/24/23,3/16/23,1,Gut-passed,C. medius,Capsicum annuum,1.566530411
2316,2316,3/24/23,3/16/23,1,Gut-passed,C. medius,Capsicum annuum,1.521698998
2317,2317,3/24/23,3/16/23,1,Gut-passed,C. medius,Capsicum annuum,1.483874689
2318,2318,3/24/23,3/16/23,1,Gut-passed,C. medius,Capsicum annuum,1.492904096
2319,2319,3/29/23,3/16/23,1,"Gut-passed, Washed",M. murinus,Actinidia deliciosa,0.891998039
2320,2320,3/29/23,3/16/23,1,"Gut-passed, Washed",M. murinus,Actinidia deliciosa,0.737164066
2321,2321,2/8/23,2/1/23,1,Gut-passed,E. coronatus,Capsicum annuum,1.465567542
2322,2322,2/8/23,2/1/23,1,Gut-passed,E. coronatus,Capsicum annuum,1.530394705
2323,2323,2/8/23,2/1/23,1,Gut-passed,E. coronatus,Capsicum annuum,1.483874689
2324,2324,2/8/23,2/1/23,1,Gut-passed,E. coronatus,Capsicum annuum,1.512927012
2325,2325,2/8/23,2/1/23,1,Gut-passed,E. coronatus,Capsicum annuum,1.519513205
2327,2327,2/22/23,2/1/23,1,"Gut-passed, Washed",E. coronatus,Cucumis melo L.,2.329227024
2328,2328,2/17/23,2/1/23,1,"Gut-passed, Washed",E. coronatus,Capsicum annuum,1.54329811
2329,2329,2/17/23,2/1/23,1,"Gut-passed, Washed",E. coronatus,Capsicum annuum,1.578978705
2330,2330,2/15/23,2/1/23,1,"Gut-passed, Washed",E. coronatus,Capsicum annuum,1.430311247
2331,2331,2/8/23,2/1/23,1,"Gut-passed, Washed",E. coronatus,Cucumis melo L.,2.320425011
2332,2332,2/8/23,2/1/23,1,"Gut-passed, Washed",E. coronatus,Capsicum annuum,1.5518088
2333,2333,2/8/23,2/1/23,1,"Gut-passed, Washed",E. coronatus,Capsicum annuum,1.578978705
2334,2334,2/8/23,2/1/23,1,"Gut-passed, Washed",E. coronatus,Capsicum annuum,1.521698998
2335,2335,2/8/23,2/1/23,1,"Gut-passed, Washed",E. coronatus,Capsicum annuum,1.519513205
2336,2336,2/8/23,2/1/23,1,"Gut-passed, Washed",E. coronatus,Capsicum annuum,1.479329227
2337,2337,2/8/23,2/1/23,1,"Gut-passed, Washed",E. coronatus,Capsicum annuum,1.340250423
2338,2338,2/8/23,2/1/23,1,"Gut-passed, Washed",E. coronatus,Capsicum annuum,1.578978705
2339,2339,2/8/23,2/1/23,1,"Gut-passed, Washed",E. coronatus,Capsicum annuum,1.568615918
2340,2340,2/8/23,2/1/23,1,"Gut-passed, Washed",E. coronatus,Capsicum annuum,1.432700734
2341,2341,2/8/23,2/1/23,1,"Gut-passed, Washed",E. coronatus,Capsicum annuum,1.446918983
2342,2342,2/8/23,2/1/23,1,"Gut-passed, Washed",E. coronatus,Capsicum annuum,1.467874348
2343,2343,2/8/23,2/1/23,1,"Gut-passed, Washed",E. coronatus,Capsicum annuum,1.526056303
2344,2344,2/8/23,2/1/23,1,"Gut-passed, Washed",E. coronatus,Capsicum annuum,1.427916036
2345,2345,2/8/23,2/1/23,1,"Gut-passed, Washed",E. coronatus,Capsicum annuum,1.348073148
2346,2346,2/8/23,2/1/23,1,"Gut-passed, Washed",E. coronatus,Capsicum annuum,1.481604541
2347,2347,2/22/23,2/1/23,1,Gut-passed,E. coronatus,Cucumis melo L.,2.341805806
2348,2348,2/15/23,2/1/23,1,Gut-passed,E. coronatus,Capsicum annuum,1.560247668
2349,2349,2/15/23,2/1/23,1,Gut-passed,E. coronatus,Capsicum annuum,1.595338988
2350,2350,2/15/23,2/1/23,1,Gut-passed,E. coronatus,Capsicum annuum,1.526056303
2351,2351,2/15/23,2/1/23,1,Gut-passed,E. coronatus,Capsicum annuum,1.587192303
2352,2352,3/1/23,2/9/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.233235015
2353,2353,3/1/23,2/9/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.256541154
2354,2354,3/1/23,2/9/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.2782924
2355,2355,2/22/23,2/9/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,-0.673344553
2356,2356,2/22/23,2/9/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.282382386
2357,2357,2/17/23,2/9/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.307572635
2358,2358,2/15/23,2/9/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.333114298
2359,2359,2/15/23,2/9/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.309560707
2360,2360,3/17/23,2/9/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.33117255
2361,2361,2/22/23,2/9/23,1,Gut-passed,E. flavifrons,Cucumis melo var. cantalupensis,2.272125886
2362,2362,2/15/23,2/9/23,1,"Gut-passed, Washed",V. rubra,Solanum lycopersicum,1.432700734
2363,2363,2/15/23,2/9/23,1,"Gut-passed, Washed",V. rubra,Solanum lycopersicum,1.32175584
2364,2364,2/15/23,2/9/23,1,"Gut-passed, Washed",V. rubra,Solanum lycopersicum,1.44926916
2365,2365,2/15/23,2/9/23,1,"Gut-passed, Washed",V. rubra,Solanum lycopersicum,1.360976553
2366,2366,2/15/23,2/9/23,1,"Gut-passed, Washed",V. rubra,Solanum lycopersicum,1.376244025
2367,2367,2/15/23,2/9/23,1,"Gut-passed, Washed",V. rubra,Solanum lycopersicum,1.363537374
2368,2368,2/15/23,2/9/23,1,"Gut-passed, Washed",V. rubra,Solanum lycopersicum,1.190887565
2369,2369,2/15/23,2/9/23,1,"Gut-passed, Washed",V. rubra,Solanum lycopersicum,1.510721939
2370,2370,2/15/23,2/9/23,1,"Gut-passed, Washed",V. rubra,Solanum lycopersicum,1.383791231
2371,2371,3/1/23,2/9/23,1,"Gut-passed, Washed",E. flavifrons,Cucumis melo var. cantalupensis,2.218115936
2372,2372,2/15/23,2/9/23,1,Gut-passed,V. rubra,Solanum lycopersicum,1.366091654
2373,2373,2/15/23,2/9/23,1,Gut-passed,V. rubra,Malus pumila,2.050270164
2374,2374,2/15/23,2/9/23,1,Gut-passed,V. rubra,Solanum lycopersicum,1.378766095
2375,2375,2/15/23,2/9/23,1,Gut-passed,V. rubra,Solanum lycopersicum,1.355835154
2376,2376,2/15/23,2/9/23,1,Gut-passed,V. rubra,Solanum lycopersicum,1.178654996
2377,2377,2/17/23,2/9/23,1,"Gut-passed, Washed",E. coronatus,Cucumis melo var. cantalupensis,2.32630162
2378,2378,2/15/23,2/9/23,1,"Gut-passed, Washed",E. coronatus,Cucumis melo var. cantalupensis,2.240709689
2379,2379,2/15/23,2/9/23,1,"Gut-passed, Washed",E. coronatus,Cucumis melo var. cantalupensis,2.296567021
2380,2380,3/1/23,2/23/23,1,Gut-passed,E. flavifrons,Cucurbita moschata,2.59076704
2381,2381,4/12/23,2/9/23,1,Gut-passed,E. coronatus,Selenicereus undatus,0.858661619
2382,2382,4/12/23,2/9/23,1,Gut-passed,E. coronatus,Selenicereus undatus,0.824175443
2383,2383,4/12/23,2/9/23,1,Gut-passed,E. coronatus,Selenicereus undatus,0.783901544
2384,2384,4/12/23,2/9/23,1,Gut-passed,E. coronatus,Selenicereus undatus,0.854415328
2385,2385,4/12/23,2/9/23,1,Gut-passed,E. coronatus,Selenicereus undatus,0.797507196
2386,2386,3/1/23,2/10/23,1,"Control, Washed",*Control,Cucumis melo var. cantalupensis,2.406945108
2387,2387,3/1/23,2/10/23,1,"Control, Washed",*Control,Cucumis melo var. cantalupensis,2.335052283
2388,2388,2/22/23,2/10/23,1,"Control, Washed",*Control,Cucumis melo var. cantalupensis,2.494031558
2389,2389,2/22/23,2/10/23,1,"Control, Washed",*Control,Cucumis melo var. cantalupensis,2.452727751
2390,2390,2/22/23,2/10/23,1,"Control, Washed",*Control,Cucumis melo var. cantalupensis,2.409644165
2391,2391,2/22/23,2/10/23,1,"Control, Washed",*Control,Cucumis melo var. cantalupensis,2.416806237
2392,2392,2/22/23,2/10/23,1,"Control, Washed",*Control,Cucumis melo var. cantalupensis,2.460443178
2393,2393,2/22/23,2/10/23,1,"Control, Washed",*Control,Cucumis melo var. cantalupensis,2.345644582
2394,2394,2/22/23,2/10/23,1,"Control, Washed",*Control,Cucumis melo var. cantalupensis,2.412335957
2395,2395,2/22/23,2/10/23,1,"Control, Washed",*Control,Cucumis melo var. cantalupensis,2.368372834
2396,2396,2/22/23,2/10/23,1,"Control, Washed",*Control,Cucumis melo var. cantalupensis,2.474014209
2397,2397,2/22/23,2/10/23,1,"Control, Washed",*Control,Solanum lycopersicum,1.358409158
2398,2398,2/22/23,2/10/23,1,"Control, Washed",*Control,Solanum lycopersicum,1.345472367
2399,2399,2/22/23,2/10/23,1,"Control, Washed",*Control,Solanum lycopersicum,1.376244025
2400,2400,2/22/23,2/10/23,1,"Control, Washed",*Control,Solanum lycopersicum,1.345472367
2401,2401,2/22/23,2/10/23,1,"Control, Washed",*Control,Solanum lycopersicum,1.490654376
2402,2402,2/22/23,2/10/23,1,"Control, Washed",*Control,Solanum lycopersicum,1.465567542
2403,2403,2/22/23,2/10/23,1,"Control, Washed",*Control,Solanum lycopersicum,1.463255402
2404,2404,2/22/23,2/10/23,1,"Control, Washed",*Control,Solanum lycopersicum,1.425515074
2405,2405,2/22/23,2/10/23,1,"Control, Washed",*Control,Solanum lycopersicum,1.403642999
2406,2406,2/22/23,2/10/23,1,"Control, Washed",*Control,Solanum lycopersicum,1.348073148
2407,2407,2/22/23,2/10/23,1,"Control, Washed",*Control,Solanum lycopersicum,1.470175845
2408,2408,3/1/23,2/17/23,1,"Control, Washed",*Control,Capsicum annuum,1.541159072
2409,2409,3/1/23,2/17/23,1,"Control, Washed",*Control,Capsicum annuum,1.556037136
2410,2410,3/1/23,2/17/23,1,"Control, Washed",*Control,Capsicum annuum,1.597365331
2411,2411,3/1/23,2/17/23,1,"Control, Washed",*Control,Capsicum annuum,1.625311262
2412,2412,2/24/23,2/17/23,1,"Control, Washed",*Control,Capsicum annuum,1.564440547
2413,2413,2/24/23,2/17/23,1,"Control, Washed",*Control,Capsicum annuum,1.572773928
2414,2414,2/24/23,2/17/23,1,"Control, Washed",*Control,Capsicum annuum,1.625311262
2415,2415,2/22/23,2/17/23,1,"Control, Washed",*Control,Capsicum annuum,1.499623046
2416,2416,2/22/23,2/17/23,1,"Control, Washed",*Control,Capsicum annuum,1.583093937
2417,2417,2/22/23,2/17/23,1,"Control, Washed",*Control,Capsicum annuum,1.601405741
2418,2418,4/5/23,1/25/23,1,"Control, Washed",*Control,Cucumis melo var. cantalupensis,2.379546134
2419,2419,3/8/23,1/25/23,1,"Control, Washed",*Control,Cucumis melo var. cantalupensis,2.370243741
2420,2420,2/22/23,1/25/23,1,"Control, Washed",*Control,Cucumis melo var. cantalupensis,2.343727036
2421,2421,2/17/23,1/25/23,1,"Control, Washed",*Control,Cucumis melo var. cantalupensis,2.357073278
2422,2422,2/15/23,1/25/23,1,"Control, Washed",*Control,Cucumis melo var. cantalupensis,2.393339456
2423,2423,2/8/23,1/25/23,1,"Control, Washed",*Control,Cucumis melo var. cantalupensis,2.350422422
2424,2424,2/1/23,1/25/23,1,"Control, Washed",*Control,Cucumis melo var. cantalupensis,2.35991016
2425,2425,2/1/23,1/25/23,1,"Control, Washed",*Control,Cucumis melo var. cantalupensis,2.360854001
2426,2426,2/1/23,1/25/23,1,"Control, Washed",*Control,Cucumis melo var. cantalupensis,2.412335957
2427,2427,2/4/23,1/25/23,1,"Control, Washed",*Control,Capsicum annuum,1.506297154
2428,2428,2/1/23,1/25/23,1,"Control, Washed",*Control,Capsicum annuum,1.44926916
2429,2429,2/1/23,1/25/23,1,"Control, Washed",*Control,Capsicum annuum,1.539015448
2430,2430,2/1/23,1/25/23,1,"Control, Washed",*Control,Capsicum annuum,1.463255402
2431,2431,2/1/23,1/25/23,1,"Control, Washed",*Control,Capsicum annuum,1.460937904
2432,2432,2/1/23,1/25/23,1,"Control, Washed",*Control,Capsicum annuum,1.566530411
2433,2433,2/1/23,1/25/23,1,"Control, Washed",*Control,Capsicum annuum,1.460937904
2434,2434,2/1/23,1/25/23,1,"Control, Washed",*Control,Capsicum annuum,1.530394705
2435,2435,2/1/23,1/25/23,1,"Control, Washed",*Control,Capsicum annuum,1.499623046
2436,2436,2/1/23,1/25/23,1,"Control, Washed",*Control,Capsicum annuum,1.430311247
2437,2437,2/1/23,1/25/23,1,"Control, Washed",*Control,Capsicum annuum,1.508511994
2438,2438,2/1/23,1/25/23,1,"Control, Washed",*Control,Capsicum annuum,1.472472057
2439,2439,2/4/23,1/25/23,1,Control,*Control,Capsicum annuum,1.515127233
2440,2440,2/4/23,1/25/23,1,Control,*Control,Capsicum annuum,1.460937904
2441,2441,2/4/23,1/25/23,1,Control,*Control,Capsicum annuum,1.415853163
2442,2442,2/4/23,1/25/23,1,Control,*Control,Capsicum annuum,1.432700734
2443,2443,2/4/23,1/25/23,1,Control,*Control,Capsicum annuum,1.437462648
2444,2444,2/4/23,1/25/23,1,Control,*Control,Capsicum annuum,1.467874348
2445,2445,2/4/23,1/25/23,1,Control,*Control,Capsicum annuum,1.410986974
2446,2446,2/4/23,1/25/23,1,Control,*Control,Capsicum annuum,1.410986974
2447,2447,2/4/23,1/25/23,1,Control,*Control,Capsicum annuum,1.541159072
2448,2448,2/4/23,1/25/23,1,Control,*Control,Capsicum annuum,1.53686722
2449,2449,2/1/23,1/25/23,1,Control,*Control,Capsicum annuum,1.534714366
2450,2450,2/1/23,1/25/23,1,Control,*Control,Capsicum annuum,1.490654376
2451,2451,2/1/23,1/25/23,1,Control,*Control,Capsicum annuum,1.439835128
2452,2452,2/8/23,1/25/23,1,Control,*Control,Solanum lycopersicum,1.291983682
2453,2453,2/1/23,1/25/23,1,Control,*Control,Solanum lycopersicum,1.526056303
2454,2454,2/1/23,1/25/23,1,Control,*Control,Solanum lycopersicum,1.435084525
2455,2455,2/1/23,1/25/23,1,"Control, Washed",*Control,Solanum lycopersicum,1.463255402
2456,2456,2/1/23,1/25/23,1,"Control, Washed",*Control,Solanum lycopersicum,1.360976553
2457,2457,2/15/23,2/8/23,1,Control,*Control,Cucurbita moschata,2.552565298
2458,2458,2/15/23,2/8/23,1,Control,*Control,Cucurbita moschata,2.642622396
2459,2459,2/15/23,2/8/23,1,Control,*Control,Cucurbita moschata,2.660958594
2460,2460,2/15/23,2/8/23,1,Control,*Control,Cucurbita moschata,2.656054906
2461,2461,2/15/23,2/8/23,1,Control,*Control,Cucurbita moschata,2.700689847
2462,2462,2/15/23,2/8/23,1,Control,*Control,Cucurbita moschata,2.654649424
2463,2463,3/1/23,2/10/23,1,Control,*Control,Cucumis melo L.,2.504709277
